id,title
275686,Oued Akrech
275687,Oued Bqader
275688,Ouerbikai
275689,Oueroueis
275691,Rekada
275692,el Rhorba
275693,Rirha
275694,er Rmel
275696,Sala
275697,Salat (river)
275698,Salenses
275699,Sania
275700,Sebaa Rjel
275701,Sedra Mehara
275702,Seguia Faraoun
275703,Septem
275704,Septem Fratres Montes
275705,Sidi Abderahim
275706,Sidi Abdeslam
275707,Si Ahmed Cherif
275708,Sidi Ahmed
275709,Sidi Allal el Bahraoui
275710,Sidi Amar ben Azouz
275711,Sidi bou Hayel
275712,Sidi el Mekki
275713,Sidi el Mokffi
275714,Sidi Embarek
275715,Sidi Hassine
275716,Sidi Kacem
275717,Sidi Larbi Boujema
275718,Sidi Mbark
275719,Sidi Mohammed ben Naseur
275720,Sidi Moussa
275721,Sidi Said
275722,Sidi Slimane
275723,Sokossioi
275724,Soloeis/Ampelusia Pr.
275725,Souk el Arba
275726,Souk Jema el Haouafa
275727,Sububus (river)
275729,Tabernae
275730,Taenia Longa?
275731,Tahadart
275732,Tamuda
275733,Tamuda (river)
275734,Thamusida
275736,Tingi
275737,Tocolosida
275738,Tremuli
275740,Volubilis
275742,Zegrenses
275743,Zilia (river)
275744,Zilil/Zilis
276332,Untitled
277087,Untitled
277088,Untitled
277089,Untitled
277090,Untitled
277091,Untitled
277092,Untitled
277093,Untitled
277094,Untitled
277095,Untitled
277842,Untitled
277843,Untitled
277844,Untitled
277845,Untitled
277846,Untitled
277847,Untitled
277848,Untitled
277849,Untitled
277850,Untitled
277851,Untitled
277852,Untitled
278597,Ad Mercurios
278598,Akra
278599,Anides (river)
278600,Arambys
278602,Babba/Col. Iulia Campestris Babba/Castrabariensis
278605,Cobucla
278607,Dugas
278609,Emporikos Kolpos/Sagigi Sinus
278611,Gilda/Silda
278612,Gontiana/Gentiano
278614,Hesperidum Horti
278615,Hesperioi
278617,Karikon Teichos
278619,Lissa
278621,Masaesyli
278622,Mauritania Egel
278623,Mauritania Perosis/Mauritania Salinarum
278624,Melitta
278625,Mulelacha Pr.
278627,Nektiberes
278629,Ouobrix
278631,Pacatiana
278632,Pontion
278633,Pisciana
278634,Pyron Pedion
285392,Ad Dracones?
285393,Ad Fratres?
285395,Agueneb
285396,Ain Balloul
285397,Ain Bénia
285398,Ain bent es Soltane
285399,Ain ed Draham
285400,Ain el Aneb
285401,Ain el Bridj
285402,Ain el Merselia
285403,Ain Ouaba
285404,Ain Sarb
285405,Ain Smir
285406,Ain Tekbalet
285407,Ain Tissemsil
285408,Ain Toukria
285409,Akra (island)
285410,Akouensioi?
285411,Ala Miliaria/Tigit
285412,Albulae/Praesidium Sufative
285413,Altava
285414,Ammi Moussa
285415,Aquae Sirenses
285416,Argoub Rouiba
285418,Ballene Praesidium
285419,Bavares
285420,el Bayadh
285422,Camarata?
285423,Canarii?
285424,Castra Nova
285425,Castra Puer(or)um
285426,Cen(..)?
285428,Cohors Breucorum/Kaputurbe
285430,Columnata
285432,Damous
285433,Derrag
285434,Djebel Orousse
285435,Djedars
285436,Dra el Remel
285437,Dryitai?
285439,Eloulioi?
285440,Error? (island)
285442,Fortassa
285444,Gadaum Castra
285445,Gent
285446,Ghar Roubane
285447,Guetna
285449,Hadjar Ouâghef
285450,Herpeditanoi
285452,Inkermann
285453,Isaris (river)
285455,Kansade
285456,Kaputtasaccora
285458,Kerkab
285459,"Kh., see Kherba"
285460,el Khadra
285461,el Kherba
285462,Kherba Achlef
285463,Kherba des Aouissat
285465,Kherba Oum el Adame
285466,Koliaa
285467,Koudiat en Nessera
285468,Koudiat er Roum
285469,Koudiat Lakdar
285470,Koudiat M'rakab
285471,Koudiat Sidi ben Beha
285472,Ksar el Kaoua
285473,Ksar Hannoun
285475,Laturus Sinus
285476,Lemnis?
285477,Lucu
285480,Massaesylii?
285482,Mauretania Caesariensis
285484,Melanogaitouloi?
285485,el Mendjel el Abiod
285486,Merhassel
285487,Mersa Madakh
285488,Mina
285489,Mina (river)
285490,Misserghin
285491,Mulucha?/Malva? (river)
285493,Nakmousioi?
285494,Nigritae
285495,Numerus Syrorum
285497,Oued Ferdja
285498,Oued Haddad
285499,Oukki
285501,Pomaria
285502,Portus Divinus
285503,Portus Magnus
285504,Portus Sigensis
285509,Regiae
285510,Rouahia
285511,Rusaddi(r) Pr.
285512,Rusaddir
285514,Ste-Barbe-du-Tlélat
285515,Salsum (river)
285516,Sidi bou Zid
285517,Sidi Djerbala
285518,Sidi Hamza
285519,Sidi Medjaheb
285520,Si Slimane
285521,Siga
285522,Siga (river)
285523,Sira (river)
285524,Sorai
285525,Souama de Mecherasfa
285526,Souma
285528,Taladousioi
285529,Tasaccora
285530,Tasaccora (river)
285531,Tauria? Ins.
285532,Tazout
285533,Tect(...)
285534,Temordjanet
285535,Tepidae
285536,Tiaret
285538,Tolotai?
285539,Tourhzout
285540,Tres (islands)
285541,Trumelet
286147,Untitled
286148,Untitled
286902,Untitled
288412,Cluster of 9 mausolea
289167,Untitled
289168,Untitled
289169,Untitled
289170,Untitled
289171,Untitled
289172,Untitled
289173,Untitled
289174,Untitled
289175,Untitled
289176,Untitled
289177,Untitled
289178,Untitled
289179,Untitled
289922,Ad Crispas
289923,Ad Rubras
289924,Agilaam (river)
289925,Artisiga/Artisica/Gypsaria
289927,Calama/Galama
289928,Cannarum Pr./Cannar Pr.
289929,Castra Severiana
289930,Chalkorycheia
289931,Dourdon M.
289937,Herpis
289939,Limes Muticitanus
289941,Molochath
289943,Nigrensis
289945,Parietina
289946,Popleto (river)
289947,Portus Caecili
289949,Sardabale (river)
289950,Saltus Cu(...)
289951,Silva/Gilva Col.
289952,Sita Col.
289954,Valonice
29457,Alexandria
29461,Amata
29463,Anauon
29475,Arabia
29482,Ari(m)aspai
29492,Assyria (kingdom)
29501,Bam
29503,Barna
29517,Carmania
295207,el Abadia
295209,Agouni Tabet
295210,Ain Bessem
295211,Ain el Hammam
295212,Ain Titinguel
295213,Akbou des Ait bou Mahdi
295214,Akbou des Beni Chénacha
295215,Ancorarius? M.
295216,Aquae Calidae
295217,el Arba
295218,Arou Djaoud
295219,Arsennaria
295220,Artennites?
295221,Auzia
295222,Aves?/Sauos? (river)
295223,el Azari
295225,Bantouraroi?
295226,Ben Naria
295227,el Biar
295228,Bida
295229,Blad Guitoun
295230,Bou Atelli
295231,Bou Kisnaden
295232,Boulalem
295233,Bou-Roukht
295234,el Brabeur
295236,Cap Caxine
295237,Cap Ivi
295238,Cap Kramis
295239,Caput Cilani?
295240,Cartenna
295241,Cartennas (river)
295242,Cartili?
295243,Casae Calventi?
295244,Castellum Elephantaria?
295245,Castellum Tingitanum
295246,Castellum Tulei
295247,Castra Germanorum
295248,Cave-Hardy
295249,Centenarium?
29525,Chatracharta
295250,Chénoua
295251,Chinalaph (river)
295252,Chulimath (river)
295253,Cissi
295255,Dar Mendil
295256,Djezair el Kodra
295257,Douar Mazouna
295258,Dra Azib Boujet
295259,Dra Zeg et Ter
295261,Feratenses
295262,Fer(r)atus M.
295263,Fouka
295265,Ghorfa des Ouled Meriem
295266,Ghorfa des Ouled Selama
295267,Gouraya
295268,Gunugu
295270,Haouch el Oudjani
295271,el Hattaba
295273,Iar Castellum?
295274,Icampenses
295275,Icherène
295276,Icosium
295277,Iesalenses
295278,Imainserène
295279,Iol Caesarea
295280,Iomnium
295281,Irbir
295282,Iril Oumaali
295283,el Isnam
295284,Iubaleni?
295286,Kalaa
295287,Kalloul
295288,el Karimia
295289,el Kessour
295290,Kherba de Sfisifa
295291,Kherba Sidi el Ahmar
295292,Kherbet Ramoul
295293,Kobr Roumia
295294,Koubba de Sidi Hamza
295295,el Ksar
295296,el Ksar mta Bent es Soltane
295297,Ksar Roumi
295299,Lambdia
295301,Machousioi
295302,Macurebi
295303,Malakoff
295304,Manliana
295306,Mazices
295307,Médiouna
295308,Merachiche
295309,Mokada Nazizi
295310,Monumentum Regiae Gentis
295311,Musones
295313,Nababes
295314,Nabar? (river)
295315,Nador
295316,Nekmaria
295318,Obori?
295319,Oppidum Novum
295320,Oued Krerza
295321,Oued Sly
295323,Pastorianensis? M.
295326,Quinquegentiani
295327,Quiza Cenitana
295329,Rapidum
295331,Rusguniae
295332,Rusippisir
295333,Rusubbicari Matidiae
295334,Rusuccuru
295337,el Senadek
295338,Serbes? (river)
295339,Sidi-Abd-el-Kader
295340,Sidi Aissa
295341,Sidi-bou-el-Messabih
295342,Sidi-el-Masmeudi
295343,Sidi-Ghilès
295344,Sidi-Haddouch
295345,Souk el Khemis
295346,Sufasar
295348,Tabianenses
295349,Tachachit
295350,Tagourait
295351,Taksebt des Ouled Said
295352,Taougnaout
295353,Thalefsa
295354,Thanaramusa Castra
295355,Thénia
295356,Thudedenses
295357,Tigava Castra
295358,Tigava Municipium
295359,Tigisi
295360,Tikoubaine
295361,Timesratine
295362,Timici
295363,Tipasa
295364,Tirmlit
295365,Toulensioi
295366,Transcellensis M.
295367,Trois Îlots
295369,Vagal?
295371,Yerroum
295373,Zaouia de Sidi-Moussa
295374,Zucchabar
29540,Dahan-i Ghulaman/Zra(n)ka?
29542,Darabgird
29547,Drangiane/Zarangiane (region)
29548,Dumatha
29556,Epimaranitae?/Nareitai?
29569,Garm-Kerman
29573,Gedrosia
29586,Harmozeia/Armuzia
295962,Aqueduct at Castellum Tingitanum
295963,Untitled
295964,Untitled
295965,Untitled
29605,Ichthyophagoi
29610,Isatichai
29617,Jumeirah
29620,Kalaiou Nesoi
29621,Kalon Oros
29625,Karkuya/‘Korok’?
29626,Karmana
29630,Kish
29633,Korodamon? Akron
29635,Kryptos Limen?
29636,Kuh-i Khwaja
29640,Lakh-mazar
29652,Macoraba
29656,Maka/Maketa
296717,Untitled
296718,Unnamed bridge
296719,Untitled
296720,Untitled
296721,Untitled
29677,Nabataea (region)
29678,Nad-i Ali/Zarang?
29686,Niriz/Narezzash?
29691,Oarakta (island)
29713,Persicus Sinus/Erythr(ae)um Mare
29718,Phra(da)/Prophthasia/Frakh-kar-Peroz
29729,Qal'a-i Sam
29743,Sarapi(a)s (island)
29744,Sard-Kerman
29746,Sarnios (river)
297472,Untitled
297473,Untitled
297474,Untitled
297475,Untitled
297476,Untitled
297477,Untitled
297478,Untitled
297479,Untitled
29748,Sar-o Tar
29755,Shahristan/Zarang?
29756,Shiragan/Sirjan
29762,[Siraf]
29766,[Sohar]
29781,Tell-i Zohak/Pasa?/Bashiyan?
29783,Tepe Yahya
29799,Valashgerd
29800,Varakhsha
29802,Veh Ardashir/[Bardasir]/[Govasir]
29806,Wadi Samad
29807,Wadi Sirhan
29811,Yazd
29816,Zagrus M.
298982,Addume
298983,Akouensioi
298984,Apollinis Pr.
298985,Avastomates
298987,Baiurae
298988,Baniures
298989,Barzufulitani
298991,Castellum Thudedensium
298992,Cafaves
298993,Cantauriani
298994,Chalka
298996,Fluminenses
298998,Gaionatis Fundus
298999,Gnouton
299001,Iar Kome
299002,Isaflenses
299004,Kanoukis
299005,Karepoula
299007,Limes Caputcellensis
299009,Mazucanus Fundus
299010,Modounga
299012,Repetiniana
299014,Salutaris Silonensis Pagus
299016,Tamariceto Praesidium
299017,Tirinadi
299019,Usar
299021,Velisci
299023,Zabenses
30203,Achindana
30204,Agris
30205,Alexandria in Carmania
30206,Anamis/Andanis/Ananis (river)
30207,Aradarum/Hardea/Ardea
30208,Arai
30209,Archedotis/Arciotis
30211,Artacoana/Artakauna
30213,Bacinora
30214,Badara/Balara
30215,Badgis
30216,Badis
30217,Bageia Pr.
30218,Bagradas (river)
30221,Caumatis/Kanate/Kanthatis
30222,Cetrora
30223,Charadrai
30224,Chelonophagoi
30226,Dagaseira
30227,Daras
30228,Dendrobosa
30229,Derane Billa/Derenobilla
30231,Guzeran-Ardashir/Kujaran
30234,Hictanis/Hyktanis
30236,Kanasida
30239,Karpella Pr.
30240,Kathraps
30241,Khwash/Qash
30242,Kophanta/Kophas
30243,Kophanta
30245,Kyiza
30247,Nih
30249,Ogyris (island)
30250,Omiza
30251,Organa/Turgana (island)
30254,Pantyene
30255,Parikane
30256,Parsika (mountain)
30257,Portospana
30258,Poura
30259,Pushang
30263,Rogana
30265,Sabis
30266,Sabis
30267,Saganos
30268,Salaros
30269,Salmous
30270,Semiramis (mountain)
30271,Sidodone
30272,Sigara/Sigana
30273,Soxotai
30275,Talmena
30276,Tazora
30277,Teisa
30279,Zetis
30280,Zorambos
305022,Ad Portum?
305023,Ad Rubras?
305024,Ad Sava Municipium
305026,Cemetery at Ain bou Merzoug
305027,Ain Smara
305028,Alpes Numidicae
305029,Am(p)saga (river)
305030,Aquae Thibilitanae
305031,Assarath? (river)
305032,*Astora?
305033,Asuccuris?
305034,Azimacia
305037,Bou Nouara
305039,Calama
305040,Caput Amsagae
305041,Caput Amsagae
305043,Castellum Arsacalitanum
305044,Castellum Aurelianense Antoninianense/Caput Saltus Horreorum Pardalarii
305045,*Castellum Caldis
305046,Castellum Dianense
305047,Castellum Elefantum
305048,Castellum Fabatianum?
305049,Castellum Gurolense
305050,Castellum Mastarense
305053,Castellum Subzuaritanum
305054,Castellum Thib(...)
305055,*Castellum Turrense
305056,Castellum Vartan(...)
305057,Castellum Zugal
305058,Celtianis
305059,Centenarium Aqua Frigida
305060,Chettaba
305061,Chitouai
305062,Choba
305063,Chullu
305064,Cirta/Constantina
386745968,Roman bath at Alange
808355192,Santa María do Castro
475264756,Abbeyknockmoy abbey
380688207,Gobustan Rock Art Cultural Landscape
319068505,Bagneux Megalith
219854861,Kercado tumulus
316390354,Alignements du Manio
522588456,Sarvestan Palace
337124895,Investiture relief of Ardashir I
168208657,Hijovejo
168208659,Termas romanas de Santa María
168208661,Termas romanas de las Bóvedas
392649590,Hochdorf Chieftain's Grave
529701746,Giuggianello
503211161,Silver Mine at Thorikos
236701131,Church of San Primitivo
236701133,Fonte dell'Acqua Paola
237861811,Gallo-Roman settlement at Le Clos
163388144,Gallo-Roman Villa at Saint-Paul-lès-Romans
246984898,Ursins Gallo-Roman temple
367202371,Sun Temple of Niuserre
786609869,Bagras Castle
794026197,Za'ini
794026198,Theater of Zeugma
37101101,Anduarsalia
522605291,Luhsu
648980580,Abusir Pharos tomb
648980581,Gurgum (kingdom)
357078915,Marqasi (province)
316924422,Tabālu (province)
227756061,Sam'alla (province)
168815529,Paqarhubuni (region)
998907993,Boville Ernica
262148219,Piana di Monte Verna
609998416,Carnac megaliths
406501931,Poulnabrone dolmen
828393338,Capocorb Vell
377811335,Noarus (river)
490307091,Tuscan Archipelago
219618094,Coelbren Roman auxiliary fort
260940008,Beitin
367530812,Monte Nuxi
781209675,Pecile at Hadrian's Villa
864330772,Kasta tomb
345438602,Unnamed Well
345477552,Sepulcrum Hirtii
345477553,Curiae Veteres
81533409,San Pietro a Badia Pozzeveri
852167767,Ortona
904615255,Gazandži (Kazana)
119022475,Potter's workshop
198420713,Castellammare della Bruca
198420714,Villa romana de Salar
640651840,Casale Ciuffa
593460161,West House at Vasiliki
593460162,Grave Circle B
593460163,Portara on Naxos
483473194,Çatalhöyük
6521693551211800,Unnamed Place
645204823,Koukonesi
645204824,Mitrou
471781651,Dispilio
739961553,Esterzili
946753455,So-called Oratory of Phalaris
540456065,"Le Crot au Port, Fontenay-près-Vézelay"
540456066,Iberia (modern region/peninsula)
58858515,Theater of Zea
89350791,Tower of the Winds
300583267,Theatrum Marcelli
267702570,Santi Giovanni e Paolo
267702571,Clivus Scauri
445192365,Case Romane del Celio
865664297,Basilica of San Clemente al Laterano
149683041,Mont'e Prama
774886524,Kirkbride
378409584,Mures
958275306,Agora of Corinth
236955527,Tagisken Plateau
369907904,Roman arch at Capera
690508611,Mithraeum at Vindovala
690508612,Via Amerina
430827518,Janiculum
379689233,Piazza d'Oro at Hadrian's Villa
379689234,Proposed location of Artulu 2 (Kayseri)
511547525,Garden and Pool Complex at Petra
109408874,Carzield
719249422,Ward Law
565915542,Arkaim
536959418,Castle Acre Priory
536959419,Weeting Castle
86419549,Temple of Claudius
10993281,Feliginates
495763993,Untitled
495763994,Untitled
495763995,Untitled
495763996,Untitled
495763997,Untitled
495763998,Untitled
495763999,Untitled
164618008,Untitled
164618009,Untitled
164618010,Untitled
164618011,Unnamed Fortification on the Anastasian Wall
164618012,Unnamed Fortification on the Anastasian Wall
164618013,Untitled
164618014,Unnamed Fortification on the Anastasian Wall
164618015,Unnamed Fortification on the Anastasian Wall
164618016,Büyük Bedesten Wall Fort
164618017,Untitled
164618018,Untitled
164618019,Untitled
164618020,Untitled
164618021,Untitled
164618022,Untitled
636076369,Mausoleum of Clesippus Geganius
983459813,Sasso di Furbara
451696383,Subura
824715367,Santuario di Maria Santissima del Lattani
180354033,Tel Yokneam
714400874,Colle S. Lucia-Maceralonga (Castelnuovo Parano)
175815320,Via Olevano Romano columbarium
572637979,Mandra Castellone
281701179,Mausoleo della Conocchia
24337731,Münster-Sarmsheim Roman Villa
24337732,Kemmelberg
280341406,Phylakopi
426595172,Sahab
914118846, Tigris Tunnel Inscriptions
914118847,Bara
842949950,Kenk Boğazı
426309852,"Temple of Castor and Pollux, Cora"
466778575,Abu Ballas Trail
541950317,Theatrum Pompei
997707343,Dikili Tash
58683083,Sitagroi
144291814,Zou
380086882,Maroni
264120821,Pass of the Alpes Graiae
140545,Barrington Atlas feature labeled 114
140546,Port-Sainte-Foy
140547,Barrington Atlas feature labeled 116
140548,Montcaret
140549,"Gallo-Roman villa, Les Salles-de-Castillon"
140550,Barrington Atlas feature labeled 119
140551,Barrington Atlas feature labeled 120
140552,Barrington Atlas feature labeled 121
140553,Latresne
140554,Barrington Atlas feature labeled 123
140555,Barrington Atlas feature labeled 124
140556,Barrington Atlas feature labeled 125
140557,Barrington Atlas feature labeled 126
140558,Barrington Atlas feature labeled 127
140559,Barrington Atlas feature labeled 128
140560,Sainte-Colombe
140561,Barrington Atlas feature labeled 130
140562,Barrington Atlas feature labeled 131
140563,Barrington Atlas feature labeled 132
140564,Barrington Atlas feature labeled 133
140565,Barrington Atlas feature labeled 134
140566,Barrington Atlas feature labeled 135
140567,Barrington Atlas feature labeled 136
140568,Barrington Atlas feature labeled 137
140569,Barrington Atlas feature labeled 138
140570,Barrington Atlas feature labeled 139
140571,Barrington Atlas feature labeled 140
140572,Loupiac
140573,"Unnamed Roman villa, Commune de Cadillac"
140574,Barrington Atlas feature labeled 143
140575,Barrington Atlas feature labeled 144
140576,Barrington Atlas feature labeled 145
140577,Barrington Atlas feature labeled 146
141187,Untitled
141188,Untitled
141189,Untitled
141190,Untitled
141191,Untitled
141192,Untitled
141193,Untitled
141194,Untitled
141195,Untitled
141196,Untitled
141197,Untitled
141198,Untitled
141199,Untitled
141200,Untitled
141201,Untitled
141202,Untitled
141203,Untitled
141204,Untitled
141205,Untitled
141206,Untitled
141207,Untitled
141208,Untitled
141209,Untitled
141210,Untitled
141211,Untitled
141212,Untitled
141213,Untitled
141214,Untitled
141215,Untitled
141216,Untitled
141217,Untitled
141942,Alevernacum
141943,Antobroges
141944,Arica (island)
141946,Bagidone
141947,Briouates Limen
141949,Canbidobrenum
141950,Clausetia
141951,Cuticiacum
141953,Fexitoialum
141955,Gracina
