id,title
589815,Ialysos
589816,Ida(ion) M.
589817,Idaion Antron
589819,Inatos
589824,Itanos
589826,Iytos M.
589832,Kalamyde
589836,Kamiros
589838,Kantanos
589841,Karpathos (island)
589842,Karphi
589845,Kasos
589846,Kasos (island)
589850,Kastri
589852,Kastri 2
589858,Kaudos (island)
589859,Kaudos?
589860,Kavousi Kastro
589868,Kimolos (island)
589870,Kisamos
589871,Kisamos?
589872,Knosos/Col. Iulia Nobilis Cnosos
589877,Kome
589878,Korion
589879,Korykiai (islands)
589880,Korykos Pr.
589884,Kriou Metopon
589886,Kydonia
589892,Lagousa (island)
589894,Lappa
589897,Lasaia
589899,Lato
589900,Lato pros Kamara
589901,Leben
589904,Lera
589907,Leuka M.
589909,Leuke
589910,Leuke (island)
589913,Lindos
589914,Lissos
589917,Lykastos
589918,Lyktos
589922,Mallia
589927,Mese (island)
589934,Minoa
589935,Mithymna?
589937,Mokhlos
589944,Mylai (islands)
589952,Narthecusa? (island)
589958,Oliaros (island)
589959,Olous
589961,Onysia (island)
589962,Oreioi
589976,Pantomatrion/Agrion
589978,Paraskeues to Petali
589981,Prinias (Patela)
589987,Phaistos
589988,Phalanna?
589989,Phalasarna
589992,Phoinikous Limen
589993,Phoinix
589994,Phoinix?
589995,Pholegandros (settlement)
589996,Pholegandros (island)
589999,Poikilasion
590001,Polichna?
590002,Polyaigos (island)
590003,Polyrrenia
590006,"Poseidon, Amphitrite, T."
590010,Potidaion
590011,Praisos
590012,Prepesinthos (island)
590028,Rhithymna/Arsinoe
590030,Rhodos
590031,Rhodos (island)
590037,Sam(m)onion Pr.
590038,Sarantapekhos
590044,Seriphos (island)
590047,Sikinos (island)
590049,Siphnos (island)
590053,Smobolon
590054,Somantera-Katholike
590059,*Stalai?
590063,Sybrita
590065,Syrinthos?
590066,Syros
590067,Syros (island)
590073,Tenos (settlement)
590074,Tenos (island)
590075,"Theai kai Nymphai, T."
590078,Thoanteion Pr.
590079,Thoantion Pr.
590082,Tretos? (island)
590084,Tylisos
590086,Vasiliki
590087,Vatsiana
590089,Vigla
590092,Vrokastro
590095,(W)Axos
590097,Zagora
590098,Zephyrion Pr.
590099,"Zeus Atabyrios, T."
590100,"Zeus Diktaios, T./Eleia?"
590101,"Zeus Thenatas, T."
590414,Unnamed Aqueduct at Roman Knosos 
590415,Unnamed aqueduct at Lyktos
591168,Eleutherna Bridge
591923,Untitled
594947,Apollonia
594955,Daidala
594961,Eristos
594963,Grammion/Gramion
594964,Gyreon Pr.
594967,Herakleidai T./Neokleion/Limemeia
594968,Hierapolis
594995,Prepsidai
594998,Sipilen
595002,Styrakion M.
595005,Thenai
595006,Therapnae/Pherapnae
59664,Akesinos/Sandabal (river)
59718,Asthala/Solis?/Karmina? Ins.
59732,Barake Inss.
59733,Barakes Kolpos
59759,Capisa
59766,Chaarene/Arana
59773,Choaspes (river)
59776,Chrysoun Stoma
59822,Ganges (river)
59826,Gaza
59830,Goryaia
59838,Hydraotes/Arouadis/Porrus (river)
59844,Iaxartes/Silis/Tanais (river)
59851,Indus/Sinthos/Phison (river)
59885,Kophen
59886,Kophen/Koa (river)
59898,Lonibarai? Stoma
59915,Marakanda
59927,Meros (mountain)
599474,Ag. Ioannis
599475,Ag. Ioannis
599476,Aigiale
599477,Akrite (island)
599478,Akrotiri
599479,Alabanda/Antiocheia Chrysaoron
599480,Alinda/Alexandria ad Latmum
599482,Amazonion Pr.
599484,Amorgos (island)
599492,Anaphe Ins.
599495,Antimachia
599498,Anydros? (island)
599502,Aplomata
599504,"Apollo Asgelatos, T."
599505,"Apollo Lepsios, T."
599506,Sanctuary of Apollo on Delos
599507,"Apollo, T."
599508,Apollonas
599512,"Archilocheion?, T."
599513,Arethousa
599523,"Artemis Parthenos, T."
599524,"Artemis Tauropolos, T."
599525,Artemision
599528,Asklepieion (Kos)
599529,"Asklepieion, Thesmophorion?, Apollo, T."
599533,Aspripetra
599540,"Athena Poliouchos, T."
599553,Bathos
599560,Brouzi
599564,Caria (region)
599575,Cnidus
599576,Cnidus
599577,Colophon
599581,Kos/Cos (island)
599585,Damos
599586,Delion
599587,Delos (settlement)
599588,Delos (island)
599598,Drakanon
599599,Drakanon Pr.
599600,Drekanon promontory
599601,Drios M.
599607,Eleusis?
599608,Elytas (river)
599609,Embolas
599610,Emecik
599611,Emporion
599612,Ephesus/Arsinoe(ia)
599630,Grotta
599631,Gyroulas
599634,Halasarna
599636,Halicarnassus/Halikarnassos
599640,Heraclea ad Latmum/Pleistarcheia
599641,Heraion
599642,Herakleia (island)
599645,Hiera/Automate (island)
599648,Histoi
599654,Hydria
599655,Hydrousa
599656,Hyetousa (island)
599661,Hyria
599664,Iasos
599667,Ikaros (island)
599668,Ikarion Mare
599669,Imbrasos (river)
599671,Ionopolitikos/Latmikos Sinus
599672,Ios (settlement)
599673,Ios (island)
599680,Kalithea
599686,Kambos
599688,Kantharion Pr.
59969,Oxus (river)
599691,Karpathion Mare
599699,Kataphydion
599701,Kazania
599703,Kenchrios (river)
599706,Kerameios/Doridis Sinus
599708,Keria (island)
599710,Kerketeus M.
599711,Kheimarros-Bardaki
599713,Khrysomilia
599714,Kildara
599715,Kinaros (island)
599719,Klaros
599726,Korsiai (islands)
599727,Korsiai?
599728,Kos
599729,Koukounaries
599740,Kynthos M.
599742,Kyra Panagia
599747,Lagina
599748,Lak(e)ter Pr.
599752,Latmos
599754,Lebedos/Ptolemais
599755,Lebinthos (island)
599756,Lefkas
599760,Lepsia
599761,Lepsia (island)
599763,Leros
599764,Leros (island)
599777,Maeander (river)
599778,Magnesia ad Maeandrum/Leukophrys
599791,Melanes
599792,Melanteioi Skopeloi
599796,Mes(s)ogis M.
599799,Miletus
599800,Minoa
599805,Mycale M.
599807,Mykonos
599808,Mykonos (island)
599813,Myous
599814,Myrsineai
59982,Paropamisadai
599821,Naxos (settlement)
599822,Naxos (island)
599824,Neo Karlobasi
599825,Neokhorion
599828,Nisyrion (islands)
599829,Nisyros
59983,Paropamisos/Caucasus M.
599830,Nisyros (island)
599836,Oinoe
599844,Paktyes M.
599848,Palaiokastro
599855,Panionion
599867,Paros
599868,Paros (island)
599871,Patmos
599872,Patmos (island)
599880,Pharmakousa (island)
599885,Phora
599886,Phorbia? Pr.
599887,P(h)ygela
599896,Polypodousa (island)
599897,Pontikokastro
599899,"Poseidon Phytalmios?, T."
599901,"Poseidon?, T."
839719167,Via Triumphalis
1410177,Tomba di Fadilla
437050931,Roman amphitheater at Richborough
334776903,Pons Aelius
334776904,Mausoleum Hadriani
846285407,S'Imbalconadu Roman villa
608476833,"Temple of Hera I (the ""Basilica"")"
395910246,Terrace and altar of M. Nonius Balbus
455441008,Roman theater at Ferentium
832363479,Hellenistic theater at Dion
50332479,Tomb of P. Numisius Ligus
347812262,Roman theater at Helikore/Nicaea
127640903,Amphitheater of the Three Gauls
443253553,Roman theater at Ostia
418202453,Roman theater at Iguvium
720902384,Villa di Nerone
787581330,Roman amphitheater at Teate
288984567,Arch of Septimius Severus
941771942,Chatby Necropolis
941771944,Pompey's pillar
115691576,Catacombs of Kom el Shoqafa
82696741,Roman amphitheater at Vindonissa
705896050,Roman theater at Ferentinum
931407499,Roman theater of Fourvière
101249988,Ostia Synagogue
262385623,Gallo-Roman vicus at Dalheim
262385625,Roman amphitheater at Falerio Picenus
672180338,Roman theater at Falerio Picenus
865509854,Roman theater at Teate
182618516,Serapeum of Alexandria
231467659,Acarnanian League
309437155,Palace of Adad-nārārī III
897364594,Gula temple (Kalhu)
344586145,Šarrat-niphi temple (Kalhu)
188894567,Mortuary Temple of Amenhotep III
268637493,Porta Collina
277030428,Praedia Galbana
560899635,Caupona and Domus of L. Vetutius Placidus and Ascula
644629084,House of the Four Styles
47231724,Temple of Dakka
462015872,Dolmen de Kerhenry
731287504,Kermario alignments
242742173,Ménec alignments
242742175,Petit-Ménec alignments
735757405,Anaktoron at Pantalika
290080326,Roman Aqueduct at Moria
934642205,Necropolis of Pantalica
825080162,Pontic rock-cut tombs
263020146,Monte Inici
772835485,Thorikos Residential and Production District
383969893,Ruines Romaines de Mazelles
811208521,Andelos reservoir
30893806,Aphrodision
866917580,Porta Palatina
645281269,"Nuraghe Mannu, Olmedo"
479893606,Caspingium
206736898,Isthmia Fortress
995604668,Simi
201409250,Castellaccio Europarco
25078867,Arslantepe (Melid)
811589743,"Church of Saint Alexander Nevsky, Jerusalem"
144604065,Nuraghe Nuraddeo
783133250,Nuraghe Sant'Imbenia
876619726,Theatre of Apollonia
876619727,So-called West Church in Apollonia
640889631,Tunnel of Eupalinos
423679103,Nichoria
565559821,Accu Sa Pira Nuraghe
190863456,Treasury of Atreus
533786623,Domus of Vespasia Polla
900336440,Roman arch at Spoletium
520388219,Tigellio Roman villa
683009535,Roman theater at Tergeste
428016814,Roman baths at Sexi/Saxetanum
182370603,Unnamed Aqueduct at Sexi/Saxetanum
83724488,Roman amphitheater at Tipasa
692947274,"Temple of Herakles, Cora"
786014015,Abu Ballas
580975875,tribus Stellatina
239510733,tribus Teretina
700767827,Sepulcrum Pansae
924430433,Chiesa di Sant'Ilario a Port' Aurea
284782743,Arco del Sacramento
303708957,Grange stone circle
484509128,Mochlos archaeological site
26245224,Casa della Regina Carolina
918508893,Khorsabad Gate 1
918508894,Khorsabad Gate 2
918508895,Khorsabad Gate 3
237150019,Egalgabarinutukua
282907842,Khorsabad Residence J
305127727,Ningal temple (Khorsabad)
305127728,Adad temple (Khorsabad)
305127729,Šamaš temple (Khorsabad)
297166731,Theater of Orchomenus
487072545,Eetioneia Hellenistic gateway
158906364,Ponte Sereno
384940621,Tell Um Hammad Sharqi
419672522,Necropolis of Porta Vesuvio
419672523,Castellum aquae
335494560,Central Baths
956605009,tribus Suburana (Succusana)
540663113,Triangular Forum
835093310,Mahabalipuram
395487201,Circus Gai et Neronis
550565,Hamaxitos
550567,Hekatonnesoi (islands)
550569,Hephaistia
550572,"Herakles, T."
550573,Hermeios Sinus
550575,Hermus (river)
550576,Hiera
550585,Hypaipa
550592,Ida (mountain)
550594,Ilieon Kome
550595,Ilium/Troia
550597,Ionia (region)
550599,Issa?
550603,Kabaki
550604,Kabeireion
550609,Kallikolone M.
550611,Kalydnai/Lagusae Inss.
550613,Kaminia
550619,Kardamyle?
550622,Karini
550627,Kastri
550633,Kebren
550638,Khontro Bigli
550640,Kilbianoi (Ano)
550641,Kilbianoi (Kato)
550644,Killaion (mountain)
550650,Klazomenai (earlier)
550651,Klazomenai (later)
550653,Koddinou Petra
550655,Koila
550656,Koja Dag
550657,Kokkinos
550658,*Kokylion?
550661,Kolonai
550665,Korou Pedion
550669,Kouphi
550671,Koutlougouni
550678,Lamponia
550682,Lapsarna
550683,Laris(s)a?
550685,Larisa/Ptolemais?
550686,Larissai Petrai
550689,Latom
550691,Lekton/Lectum
550693,Lemnos (island)
550696,Lesbos (island)
550697,Leukai
550699,Lithi
550701,Lydia/Maionia (region)
550711,Makara
550715,Malia (promontory)
550718,Managros
550719,Manna
550725,Megalos Lakkos
550727,Melaina Pr.
550730,Meletos/Smyrnaeus Sinus
550734,Messon
550739,Metokhi
550743,Milingos
550749,Moria
550753,Mosychlos M.
550755,Myrina
550756,Myrina/Sebastopolis
550759,Mysia (region)
550763,Mytilene
550765,Nagos
550767,Nakrason (or Nakrasos)
550771,Naulochon/Smyrna/Palaia Smyrna
550772,Neandria
550773,Neonteichos
452125610,Caermote Roman fort
453674631,Palace of Ardashir
423346007,Vieil-Évreux Roman Baths
976360689,Garni temple
539358755,Pyramid of Senusret II
502142298,Amasya castle
230617790,Spring at Amphiareion
377820068,Sanctuary of Iuno Gabina
423120,Vicus Alexandri
423127,Villa Hadriani
423129,Villa Maxentii
423131,Villa Neronis
423132,Villa Pamphili
423133,Villa Torlonia
423557,Aqua Alexandrina
423558,Aqua Alsietina
423559,Aqua Anio Novus
423560,Aqua Anio Vetus
423561,Aqua Antoniniana
423562,Aqua Appia
423563,Aqua Claudia
423565,Aqua Marcia
423566,Aqua Tepula
423567,Aqua Traiana
423568,Aqua Virgo
424312,Untitled
424313,Untitled
424315,Untitled
425067,Untitled
425068,Pons Aemilius
425070,Untitled
425072,Untitled
425822,Untitled
425823,Untitled
425824,Untitled
425826,Untitled
425827,Unnamed canals
426577,Cemeteries around Caere
426578,Unnamed bridge over R. Quartaccio
426580,Untitled
426582,Untitled
426584,Villa delle Grotte at Grottarossa
426585,Unnamed villas and a tomb near Pons Mulvius
426586,Unnamed bridge in the Piazza Eugenio Biffi
426588,Unnamed temple
426589,Ponte di Vallerano
426591,Ponte di Malafede
426592,Ponte Ladrone
426593,Untitled
426594,Untitled
426595,Untitled
426596,"Cemetery of Gordianus, Epimachus, Apronianus"
426597,Parco delle Tombe di via Latina
426603,Untitled
426605,Quarries at Aquae Albulae
426606,Untitled
426608,Roman bridges at Tibur
426609,Unnamed forts near Aefula
426613,Ponte Ceccara
426614,Untitled
426615,Ponte Amato
426617,Untitled
426621,Untitled
426622,Roman Villa at Lago di Nemi
426623,So-Called Tomb of Clodius
426624,Unnamed temple near Solforata
426630,Ponte di Mele
426632,Untitled
426633,Unnamed Roman villa
426634,Ponte Tre Ponti
426636,Roman villa near Setia
432618,Abellinum
432621,Acerrae
432623,Acqua Claudia
432626,Ad Flexum
432629,Ad Medias
432644,Ad Turres Albas
432648,Aenaria/Pithekoussai (island)
432658,Al(l)ifae
432664,Aletrium
432666,Alfedena
432679,Antinum
432682,"Apollo et Nymphae Nitrodes, T."
432688,Aquae Caeretanae
432695,Aquinum
432700,Arpinum
432702,Arx Fregellana
432703,Astura
432705,Atella (Campania)
432708,Atina
432711,Aurunci
432712,Avernus L.
432720,Bauli
432721,Beneventum/Maleventum
432723,Boscoreale
432725,Bovianum
432727,Buca
432733,Caiatia
432734,Caieta
432737,Callifae?
432738,Calatia
432739,Cales
432741,Calor (river)
432742,Campania
432744,Campi Phlegraei
432746,Campochiaro
432751,Capreae
432752,Capreae (island)
432754,Capua
432760,Carsioli
432763,Casilinum
432764,Casinum
432773,Caudium
432777,Cerfennia
432782,Circeii 1
432783,Circeii 2
432786,Clanius (river)
432808,Cumae/Kyme (Campanian)
432811,Damecuta
432812,Decennovium
432813,"Diana Tifatina, T."
432815,Dikaiarcheia/Puteoli
432820,Epomeus M.
432823,Eumorfiana? Ins.
432826,Fabrateria Vetus
432827,Fagifulae
432828,Falernus Ager
432830,Ferentinum
432839,Formiae
432843,Forum Popillii
432845,Fratte
432846,Fregellae
432849,Frentani
432852,Frusino
432853,Fucinus L.
432855,Fundi
432859,Gallinaria Silva
432861,Gaurus M.
432867,Grottacce
432873,Herculaneum
432876,Herculis Petra
432882,Imeus (mountain)
432884,Interamna Lirenas
432885,‘Invinias’
432886,‘Iovis Lareni’
432900,Latium (region)
432901,Latium Adiectum
432903,Lautulae
432910,Liris/Clanis (river)
432915,Lucrinus (lake)
432918,Lucus Feroniae
432921,Malborghetto
432927,Marruvium
432931,Massicus
432935,Melpis (river)
432940,Minturnae
432941,Misenum
432959,Monte S. Croce
432965,Monte Vairano
432975,Mura di S. Stefano
432985,Nuceria (Alfaterna)
432992,Oplontis
433006,Palazzo a Mare
433007,*Pallanum
433008,Palmaria (island)
433009,Paludes Minturnenses
433010,Panapio/Punicum
433011,Pandataria (island)
433014,Parthenope/Neapolis
433017,Pentri
433024,Picentinus Ager
433025,Samnite Sanctuary at Pietrabbondante
433026,Pithekoussai
433032,Pompeii
433033,Pomptinae Paludes
433034,Pomptinus Ager
433036,Pons Campanus
433041,Pontia
433042,Pontiae (islands)
433052,Privernum
433053,Prochyta (island)
433055,Punta Chiarito
433057,Punta Eolo
433059,Puteolanus Sinus/Crater
433061,Pyrgi
433073,Saepinum
433075,Salernum
433077,Saltus Vescinus/Mefineis? M.
433078,Samnium (region)
433082,S. Benedictus
433094,S. Rocco
433096,S. Sebastianus
433099,S. Vincenzo al Volturno
433101,Sarno
433102,Sarnus (river)
433113,Sebethus (river)
433117,Sidicini
433121,Sinonia (island)
433122,Sinues(s)a/Sinope
433126,Sora
433127,Speluncae
433128,Stabiae
433132,Suessa Aurunca
433134,Sulmo
433138,*Supinum
433139,Surrentum
433141,Taburnus M.
433143,Tarracina(e)/Anxur
433146,Teanum Sidicinum
433147,Telesia
433149,Terventum
433153,Tifata M.
433154,Tifernus (river)
433155,Tifernus M.
433162,Treba
433164,Trebula Balli(ni)ensium
433182,The Sanctuary of Vastogirardi
433185,Venafrum
433187,Verulae
433189,Vesuvius M.
433199,Vietri
433202,Villa Iovis
433204,Villa Tiberii
433208,Volsci
433210,Volturnum
433211,Volturnus (river)
433379,Untitled
433380,Untitled
433383,Aqueduct (Venafrum)
434133,Unnamed bridge over the Volturnus river on the Via Domitiana
434134,Ponte Latrone
434135,Untitled
434137,Untitled
435637,Untitled
435639,Untitled
436395,Centuriation (Frusino)
436396,Untitled
436397,Untitled
436399,Untitled
436401,Untitled
436402,Untitled
436403,Untitled
436407,Unnamed centuriation (Cales)
436408,Unnamed centuriation (Teanum Sidicinum)
436409,Untitled
436410,Centuriation (Venafrum)
436413,Untitled
436415,Untitled
436416,Unnamed centuriation
436418,Untitled
438657,Abolani
438658,Accienses
438670,Allia (river)
438671,Ameriola
438673,Amitinum
438677,Apiolae
438683,Arcanum
438696,Bolani
438698,Bubetani
438703,Caenina
438704,Cameria
438705,Capitulum Hernicum
438707,Carventum
438710,Castrum Invi
438720,Cominium Ocritum
438721,Coras M.
438722,Corbio
438723,Corioli
438729,Ebutiana
438750,Hortenses
438765,Lanuenses
438768,Laterium
438770,Latinienses
438775,Longula
438777,Lucanum
438779,Macrales
438781,Manates
438789,Munienses
438795,Octulani
438796,Olliculani
438803,Pedum
438804,Petrinus Vicus
438813,Pollusca
438815,Querquetulani
438820,Romulea
438825,Salutaris Pagus
438826,Sassula
438829,Scaptia
438831,Septem Pagi
438836,Sisolenses
438850,Tellena
438851,Tifata (Latium)
438853,Tolerium
438858,Tucianus Pagus
438862,Ulmanus Pagus
438867,Velienses
438869,Venetulani
438872,Verrugo
438874,Vescia
438878,Via Popilia
438880,Via Vitularia
438881,Vicus Esquilinus
438882,Vicus Palatius
438885,Vimitellari
442439,Ad Calorem
442442,Ad Fluvium Bradanum
442450,Aecae
442451,Aeclanum
442452,Aequum Tuticum/Equus Tuticus
442454,Agropoli
442457,Alburnus Portus
442471,Aquilonia
442485,Aufidus (river)
442487,Ausculum
442495,(B)Aletium
442500,Barium
442508,Bradanus (river)
442509,Brundisium/Brentesion
442511,Butuntum
442515,Caelia
442516,Caelia
442518,Calabria
442523,Cannae
442525,Canusium
442536,Castrum Minervae/Athenaion/Limen Aphrodites
442537,Casuentus (river)
442538,Cavallino
442539,Cerbalus (river)
442543,Choirades Nesoi
442544,Chones
442550,Compsa
442564,Daunii
442566,Diria?
442567,Diomedeae Islands
442568,Diomedis Campi
442573,Egnatia/Gnathia
442578,Ergitium
442582,Fertur (river)
442583,Fioccaglia di Flumeri
442584,Forentum?
442590,Furfane
442593,Garganou Kolpos
442595,Gargani Pr.
442596,Garganus Mons
442598,Genusia
442603,Grumentum
442604,*Grumum
442610,Temple of Hera at Foce del Sele
442611,Hera temple
442613,Herdoniae/Ardaneae/Civitas Serdonis
442614,Hirpini
442621,Ionios Kolpos/Tarentinus Sinus
442626,Karbinai?
442629,Larinum
442639,Lucania (region)
442640,Luceria/Noukeria (Apoulon)
442642,Lupia(e)
442644,Manduria
442654,Merinum
442655,Mesagne
442657,Messapii
442658,Metapontum
442661,Moio della Civitella
442688,Neretum
442704,Paestanus Sinus
442714,Peucetii
442727,Pons Aufidi
442728,Pontecagnano
442733,Poseidonia/Paestum
442752,‘Rudas’/‘Budas’
442753,Rudiae
442762,Sallentini
442763,Sallentinum/Iapygia
723394918,Aristanis
422755499,Nuraghe Santu Antine
184145664,Mortuary Temple of Senwosret III
270868199,Via Herdonitana
270868200,Via Aurelia Aeclanensis?
759079303,Via Tiberina
50864839,Tomb of Priscilla
442522220,Villa of the Papyri
396427768,Villa of the Mysteries
52087519,Gallo-Roman Structure at Moissac
765102512,Unnamed Roman bridgehead
7963799,Sanctuary of Fortuna Primigenia 
973646718,"Second Temple, Jerusalem"
833129569,Great Mosque of the Umayyads
28521919,Roman Theatre of Orange
610184251,Theater at Xanthos
610184253,Tyre Hippodrome
103328498,Ancient Stadium of Rhodes
630398334,Temple of Apollo Pythios
316294900,Temple of Zeus at Olympia
862813573,Roman Temple of Évora
417977726,Roman theater at Brixia
740044370,San Salvatore monastery
547628631,Tomb of Cyrus the Great
418289391,Gastaldaga area and the Episcopal complex
317153357,Byzantine arcosolia
499750546,Lower Agora
717263631,Catacombs of Generosa
266116488,Nuraghe Losa
191267779,Gird-i Bazar
674507252,Shrine of Venus Cloacina
777690772,tribus Voltinia
504812865,Skinburness
975410331,Casiana
697163696,Porta Maggiore
704360201,The Great Pyramid
778690133,Walls
46120818,Martyrion
120399833,Sebasteion
56567730,Akkad
781991437,Fortified Port Settlement on Cape St. Athanasius
676924053,"Roman wall, Gijon"
708974068,Nuraghe Toscono
99738107,Baqa
451571127,Nuraghe Porcarzos
625199888,Santa Maria dell'Orto
251337021,Esagila
362094923,Panjakent
692712720,Ishkhani (monastery)
117143016,Sarissa
708211558,Pauli Stincus
540585,Achaea Phthiotis
540591,Aetolia
540592,Ag. Athanasios
540599,Agrinion
540603,Aigai
540604,Aigai M.
540608,Aigition
540613,Aison?
540628,Amphiareion
540649,"Apollo, T."
540672,Asopos (river)
540682,Atrax
540687,Azoros
540689,Boeotia
540699,Calydon
540713,Cicynethus (island)
540726,Delphi
540728,"Demeter, T."
540730,Demetrias (Magnesian)
540736,Dirphys M.
540756,Eleutherai
540775,Euboea (island)
540780,Euenos (river)
540784,Eurymenai
540787,Eutresis
540789,Gla
540791,Glisas
540792,Gomphoi
540801,Haliartos
540802,Halikyrna
540810,Helleniko
540815,Hestiaiotis
540819,Homolion
540829,(Hypo)Chalkis
540837,Iolkos
540849,Kallipolis
540856,Kasthaneia
540860,Kephissos (river)
540865,Khondro Teikhos
540881,Korope
540887,Kresion
540890,Krokrion Pedion
540891,Krokyleion?
540901,Lakereia
540904,Larisa Kremaste/Pelasgia
540905,Larissa
540909,Lefkandi
540911,Lelant(i)on Pedion
540913,Leuktra
540914,Lidorikion
540915,Lilaia
540923,Magnesia (region)
540926,Makra Kome
540929,Maliacus Sinus
540937,Mauragani
540945,Metapa
540946,Methone (Magnesian)
540947,Metropolis
540948,Molykreion?
540960,Naupactus
540961,Nea Pleuron
540970,Oichalia
540979,Olizon
540984,Onchestos
540987,Orchomenos/Orchomenus
540993,Ossa (mountain range)
540997,Pagasaeus/Demetriacus Sinus
540999,Palaia Pleuron
541010,Panormos
541012,Parnassus M.
541021,Pelion (mountain)
541022,Peneios (river)
541023,Peparethos
541024,Peparethus (island)
541041,Pharkadon
541052,Phthiotis
541062,Pindus (mountain range)
541069,Poteidania
541071,Priounos
541073,Proerna
541085,Rhizous
541089,Scandira (island)
541093,Scyrus (island)
541094,Selinous
541101,Sindouka
541108,Skyros
541110,Spalauthra
541117,Styra
541127,Teichion?
541137,Thebai Phthiotides
541138,Thebai/Thebae
541139,Thermon
541140,Thermopylae
541146,Thisbe
541163,Trikka
541174,Xyniai
541175,Xynias L.
541178,"Zeus Akraios, T."
541179,"Zeus Hypatos, T."
541337,Untitled
543604,Achilleion
543619,Akra
543620,Akragas
543636,Ares
543654,Boibe
543664,Castana
543684,Dion/Orchomenos
543705,Euboia (settlement)
543732,Ionia (settlement)
543756,Koroneia
543784,Meliboia
543790,Metropolis
543815,Olenon
543819,Ormenion/Orminion
543837,Phakion
543856,Pyrrha
543870,Sphekeia
543884,Thermodon (river)
543891,Tisaion (mountain)
550398,Achaiion
550399,Achaion Limen
550401,Achilleion
550402,Adramyttenos/Idaios Sinus
550404,Aegae
550406,Aeolis
550408,Ag. Georgios
550410,Ag. Nikolaos
550428,Alyattes
550429,Amades
550430,Ametelle
550432,Andiros (river)
550433,Antandros
550434,Antigoneia/(Col. Augusta) Alexandria Troas
550435,Antissa
550436,Ano Latomeia Kourtzi
550446,Apotheke
550449,Arginous(s)ai Inss.
550453,Arios M.
550457,"Artemis Thermia, T."
550459,Asklepieion
550463,Assos/Apollonia
550472,Attaleia
550476,Augonema
550484,Bigla tou Aetou
550485,Bin Tepe
550486,Birytis?
550491,Caicus (river)
550492,Cayster (river)
550496,Chios
550497,Chios (island)
550500,Chrysa
550506,Cyme
550509,Damandri
550512,Delphinion
550514,"Dionysos Bresagenes, T."
550518,Dotion
550520,Drakou Pedema
550523,Elaea
550525,Elaitikos Sinus
550527,Elinta
550530,Emporio
550535,Erythrai
550543,Garbias
550544,Gargara
550546,Gentinos?
550547,Gergis
550548,Gergitha?
550555,Gryneion
550557,Gyges
756231346,Crypta Balbi
367835399,Ianus Quadrifons
439693240,Roman theater of Aspendos
773739435,Hippodrome of Constantinople
177523747,Agios Elias Doric temple
648012834,Torre Astura
455597764,Barcombe Hill Roman Quarry
612196406,Coombe Crag Roman Quarry
923690483,Arco Etrusco
580698596,Porta Eburnea
662780373,Shadwell Roman Bathhouse
857762,Untitled
860795,Chabak(t)a
860834,Untitled
860849,Philyreis Ins.
860850,Untitled
857015,Akampsis (river)
857018,Amaseia
857095,Comana Pontica/Hierocaesarea
857148,Halys (river)
857171,Iris (river)
857197,Korax? (river)
857217,Lykos (river)
174900201,Via Aurelia
568902179,Aswan Quarry Landscape
286881593,Ness of Brodgar
203544459,Standing Stones of Stenness
203544460,Barnhouse Settlement
172198383,Vapheio Tholos Tomb
836462857,Guglia di Marcello
713816455,Roman Theater of Baelo
353133530,Roman amphitheater of Col. Tarraco
353133531,Maison Carrée
607714945,Piercebridge Roman Bridge
490093260,Pons Probi
916973546,Mausoleum of Romulus
492787885,Nuraghe Cuccuru Ibba
967060214,Turret 51B (Lea Hill)
967060215,Milecastle 21 (Down Hill)
967060216,Turret 21A (Red House)
967060217,Milecastle 68 (Boomby Gill)
967060218,Milecastle 67 (Stainton)
967060219,Turret 18A (Wallhouses East)
967060220,Turret 18B (Wallhouses West)
967060221,Milecastle 19 (Matfen Piers)
967060222,Turret 19A (East Clarewood)
967060223,Turret 19B (West Clarewood)
967060224,Milecastle 20 (Halton Shields)
967060225,Turret 20A (Carr Hill)
967060226,Turret 20B (Downhill East)
967060227,Turret 36B
967060228,Turret 36A
967060229,Turret 37A (Rapishaw Gap)
967060230,Turret 35A (Sewingshields Crag)
967060231,Milecastle 35 (Sewingshields)
967060232,Milecastle 36 (King's Hill)
967060233,Turret 35B (Busy Gap)
967060234,Milecastle 38 (Hotbank)
967060235,Turret 37B (Hotbank Crag)
967060236,Turret 55A (Dovecote)
967060237,Milecastle 55 (Low Wall)
967060238,Turret 54B (Howgill)
967060239,Turret 54A (Garthside)
967060240,Milecastle 54 (Randylands)
967060241,Turret 53B (Craggle Hill)
967060242,Turret 53A (Hare Hill)
967060243,Milecastle 53 (Banks Burn)
967060244,Milecastle 56 (Walton)
967060245,Turret 55B (Townhead Croft)
967060246,Milecastle 24 (Wall Fell)
967060247,Turret 23B (Wall Fell)
967060248,Turret 23A (Stanley Plantation)
967060249,Milecastle 23 (Stanley)
967060250,Turret 22B (Stanley)
967060251,Turret 22A (Portgate)
967060252,Milecastle 22 (Portgate)
967060253,Turret 21B (Fence Burn)
967060254,Turret 24B (Tithe Barn)
967060255,Turret 24A (Green Field)
967060256,Milecastle 59 (Old Wall)
967060257,Turret 59A
967060258,Milecastle 57 (Cambeckhill)
967060259,Turret 57A (Beck)
967060260,Turret 56A (Sandyside)
967060261,Turret 56B (Cambeck)
967060262,Turret 58A
967060263,Turret 58B
967060264,Turret 57B
967060265,Milecastle 58 (Newtown)
